game_id,novelty_play,play_seq,recent_similar_game_id,recent_similar_play_seq
PHI199507030,5,"K, 1B, SB2, BB, SB3",NYN199507010,"K, 1B, SB2, BB, 4(1)3"
SLN199507030,6,"3, K, 13, 1B, K, 1B",NYA197908060,"3, K, 13, 1B, K, SB2"
ATL199507040,5,"K, 4, 3, 7, 7",CLE194605131,"K, 4, 3, 7, 43"
BAL199507040,4,"2B, 9, 13, HR",BAL199306270,"2B, 9, 13, 7"
CAL199507040,4,"63, 4, 53, 9",HOU198509100,"63, 4, 53, 43"
CHA199507040,4,"7, 1B, 6, 3",MON197609241,"7, 1B, 6, 1B"
CIN199507040,4,"3, 53, 3, E5",MON199310030,"3, 53, 3, 1B"
CLE199507040,5,"1B, PO1, 63, 7, 9",OAK197504100,"1B, PO1, 63, 7, HBP"
COL199507040,4,"9, HR, 8, 63",KCA198405210,"9, HR, 8, 9"
DET199507040,6,"7, 1B, SB2, BB, 31, 1B",SDN197504130,"7, 1B, SB2, BB, 31, 6"
FLO199507040,4,"5, 5, 13, 2B",SLN195806150,"5, 5, 13, 8"
KCA199507040,4,"1B, SB2, PB, SF7",NYA197809010,"1B, SB2, PB, 63"
NYN199507040,4,"HR, 3, 31, K",CHA195809280,"HR, 3, 31, 4"
OAK199507040,4,"43, 5, K, 53",SLN198404220,"43, 5, K, 13"
PIT199507040,5,"BB, WP, BB, 7, 1B",OAK199408080,"BB, WP, BB, 7, 43"
SLN199507040,5,"3, 7, 1B, K, 5",DET196604150,"3, 7, 1B, K, K"
ATL199507050,7,"K, 1B, K, 53, BB, 1B, SB2",TOR198109180,"K, 1B, K, 53, BB, 1B, 1B"
BAL199507050,4,"9, K, 53, BB",SDN199406190,"9, K, 53, K"
CAL199507050,5,"BB, 54(1)3, 1B, 9, 2B",SLA192907121,"BB, 54(1)3, 1B, 9, 4"
CHA199507050,5,"63, K, K, BB, SB2",BOS198804150,"63, K, K, BB, 1B"
CIN199507050,4,"BB, 54(1), 46(1)3, 63",MON197605210,"BB, 54(1), 46(1)3, 1B"
CLE199507050,5,"63, 7, 1B, 43, 7",LAN199207300,"63, 7, 1B, 43, 1B"
COL199507050,6,"1B, SB2, 1B, WP, 1B, 54(1)3",OAK196905030,"1B, SB2, 1B, WP, 1B, 1B"
DET199507050,5,"K, 7, 7, BB, 53",CLE199208010,"K, 7, 7, BB, 1B"
FLO199507050,4,"31, 63, 43, 2B",BAL198806070,"31, 63, 43, 4"
KCA199507050,6,"K, 7, 3, 1B, 1B, K",TOR199208310,"K, 7, 3, 1B, 1B, 9"
NYN199507050,3,"HBP, 53, WP",SFN199309260,"HBP, 53, 2B"
OAK199507050,4,"1B, 3B, 4, 43",CHN199505280,"1B, 3B, 4, 53"
PIT199507050,2,"HBP, E5",LAN199507020,"HBP, 2B"
SLN199507050,5,"1B, 8, 7, 9, BB",DET196808220,"1B, 8, 7, 9, 1B"
ATL199507060,4,"63, 5, 8, 53",CLE199405280,"63, 5, 8, 1B"
CAL199507060,5,"1B, 8, 9, BB, 13",CAL199308160,"1B, 8, 9, BB, 1B"
CHA199507060,4,"3, HBP, 9, 1B",CHA198609060,"3, HBP, 9, SB2"
CIN199507060,4,"4, 1B, 5, 43",CLE198507140,"4, 1B, 5, 53"
CLE199507060,5,"7, 8, 43, K, 9",NYN199408010,"7, 8, 43, K, K"
COL199507060,6,"1B, BK, 43, 1B, 1B, 8",CHN197405300,"1B, BK, 43, 1B, 1B, K"
DET199507060,3,"BB, E3, SB3",MIL199506300,"BB, E3, K"
HOU199507060,6,"9, 13, 7, 8, 8, BB",PTF191509240,"9, 13, 7, 8, 8, K"
MIN199507060,4,"43, HR, HR, K",NYN198307090,"43, HR, HR, 8"
NYN199507060,4,"HR, 6, 1B, 2",ATL199108270,"HR, 6, 1B, K"
OAK199507060,4,"63, 5, K, 53",SFN198805140,"63, 5, K, 8"
PIT199507060,4,"6, 5, 63, 7",BOS198805040,"6, 5, 63, K"
SLN199507060,5,"63, 43, 7, BB, K",MON198808260,"63, 43, 7, BB, E2"
TEX199507060,5,"43, 3, 7, 43, 1B",DET197708130,"43, 3, 7, 43, 53"
ATL199507070,4,"1B, 3, HR, 9",SLN199104202,"1B, 3, HR, 53"
CAL199507070,4,"E1, 1B, 13, SF7",DET191507030,"E1, 1B, 13, E2"
CHA199507070,6,"43, K, 7, 63, K, 1B",HOU198208020,"43, K, 7, 63, K, K"
CIN199507070,4,"1B, 5, K, 53",CAL199209090,"1B, 5, K, 6"
CLE199507070,5,"1B, CS2, 1B, HR, 2B",NYA198504190,"1B, CS2, 1B, HR, 3"
COL199507070,5,"BB, PO1, 63, 1B, HBP",CLE198308242,"BB, PO1, 63, 1B, 2B"
DET199507070,5,"K, 9, 63, BB, 463",BSN194508040,"K, 9, 63, BB, SB2"
HOU199507070,6,"2B, 1B, 46(1)3, K, 1B, SB2",NYA198409280,"2B, 1B, 46(1)3, K, 1B, 9"
MIN199507070,5,"1B, POCS2, 63, K, 9",CHN199308200,"1B, POCS2, 63, K, 1B"
OAK199507070,4,"3, 53, 53, 8",MIL199206230,"3, 53, 53, 1B"
PHI199507070,3,"8, 1B, 1(B)3(1)",MIN199507010,"8, 1B, 64(1)"
PIT199507070,6,"43, 1B, 1B, 1B, K, 43",DET198708070,"43, 1B, 1B, 1B, K, K"
SLN199507070,4,"63, 5, 31, K",LAN197608210,"63, 5, 31, 53"
TEX199507070,5,"43, 7, 43, 43, 8",CAL198007160,"43, 7, 43, 43, K"
ATL199507080,5,"2B, K, 1B, 8, 64(1)",CLE196109130,"2B, K, 1B, 8, 6"
CAL199507080,5,"1B, 7, K, 8, 9",DET195108240,"1B, 7, K, 8, BB"
CHA199507080,5,"BB, SB2, BB, 9, 2",CHA199009250,"BB, SB2, BB, 9, K"
CIN199507080,5,"1B, SB2, K, 2B, BB",PHI198606040,"1B, SB2, K, 2B, K"
CLE199507080,5,"3, BB, K, SB2, 1B",BOS198209290,"3, BB, K, SB2, BB"
COL199507080,4,"5, 2B, 5, BB",CLE196807282,"5, 2B, 5, 8"
DET199507080,7,"4, 1B, 9, SB2, 43, 1B, 34",BSN193908280,"4, 1B, 9, SB2, 43, 1B, BB"
HOU199507081,2,"E9, 2B",CHN199504290,"E9, K"
HOU199507082,5,"43, 1B, 5, 1B, 8",PIT198907040,"43, 1B, 5, 1B, K"
MIN199507080,6,"K, K, K, 3, K, E3",BAL199307310,"K, K, K, 3, K, 8"
OAK199507081,5,"63, K, 1B, 5, 7",CAL197410020,"63, K, 1B, 5, 13"
OAK199507082,4,"13, 6, BB, 3",ATL199107030,"13, 6, BB, 63"
PHI199507080,6,"43, 8, BB, BB, K, 7",BAL198909120,"43, 8, BB, BB, K, 53"
PIT199507080,4,"63, K, 1B, E3",LAN199309300,"63, K, 1B, 64(1)"
SLN199507080,5,"53, 9, 1B, 54(1), 7",LAN197606080,"53, 9, 1B, 54(1), BB"
TEX199507080,5,"BB, K, K, BB, 53",TEX198507040,"BB, K, K, BB, 43"
ATL199507090,4,"3, K, 43, 8",HOU199404250,"3, K, 43, K"
CAL199507090,7,"BB, BB, 1B, K, 1B, 1B, HR",PIT195208110,"BB, BB, 1B, K, 1B, 1B, 8"
CHA199507090,5,"2B, 1B, 7, 1B, HR",MIL197006060,"2B, 1B, 7, 1B, 9"
CIN199507090,5,"1B, 8, 9, K, 7",NYA198804230,"1B, 8, 9, K, 4"
CLE199507090,4,"8, 1B, 54(1)3, 63",MIN199305050,"8, 1B, 54(1)3, 3"
COL199507090,5,"63, 5, 1B, SB2, 63",PHI197405040,"63, 5, 1B, SB2, 9"
DET199507090,7,"7, K, 43, BB, 8, 1B, 8",CHA197704170,"7, K, 43, BB, 8, 1B, SF8"
HOU199507090,5,"BB, 1B, HR, 1B, 9",OAK199007200,"BB, 1B, HR, 1B, 8"
MIN199507090,6,"63, K, K, 63, 8, K",HOU196304250,"63, K, K, 63, 8, 8"
OAK199507090,5,"1B, 1B, 13, BB, BB",NYN198404170,"1B, 1B, 13, BB, PO1"
PHI199507090,5,"1B, SB2, 13, 1B, BB",CHA199407150,"1B, SB2, 13, 1B, 54(1)"
PIT199507090,5,"7, 9, 8, K, 1B",SLN199110020,"7, 9, 8, K, 7"
SLN199507090,6,"9, 1B, K, 7, 1B, 9",NYA199407310,"9, 1B, K, 7, 1B, 1B"
TEX199507090,4,"8, 4, 7, 63",BAL199309070,"8, 4, 7, 3"
CHA199507120,4,"K, 3, 43, HR",CAL199404160,"K, 3, 43, 9"
MON199507120,5,"5, BB, SB2, 1B, K",HOU198807090,"5, BB, SB2, 1B, 46(1)"
NYA199507120,6,"43, 43, K, BB, CS2, BB",SDN198008310,"43, 43, K, BB, CS2, 53"
OAK199507120,4,"K, HR, 9, K",SLN196208252,"K, HR, 9, BB"
PHI199507120,4,"K, BB, 54(1), 3",CLE199405150,"K, BB, 54(1), 1B"
PIT199507120,5,"4, 9, 1B, BB, 6",TOR197909230,"4, 9, 1B, BB, 43"
BAL199507130,5,"1B, 1B, 1B, 2B, 2",NYN199406100,"1B, 1B, 1B, 2B, 63"
BOS199507130,4,"7, 3B, K, HR",CAL197807081,"7, 3B, K, 43"
CHN199507130,3,"E6, 3B, 6",SLN197508261,"E6, 3B, 1B"
DET199507130,5,"8, 8, 43, 1B, 2B",MIN198209180,"8, 8, 43, 1B, K"
LAN199507130,4,"3B, 1B, 1B, 9",PHI199206060,"3B, 1B, 1B, HBP"
MIL199507130,6,"1B, SB2, BB, BB, 1B, WP",TEX198909190,"1B, SB2, BB, BB, 1B, 46(1)"
MON199507130,6,"53, 1B, 1B, K, SB3, BB",SEA198705150,"53, 1B, 1B, K, SB3, 1B"
NYA199507130,5,"HR, 63, K, K, 7",ATL197607250,"HR, 63, K, K, 6"
NYN199507130,5,"8, 63, 1B, 8, 2B",NYN199206020,"8, 63, 1B, 8, 43"
PIT199507130,4,"3, 53, 3, 7",CIN199507040,"3, 53, 3, E5"
SDN199507130,4,"BB, 46(1), 3, 1B",CHA192905100,"BB, 46(1), 3, 5"
SEA199507130,4,"31, 3, 3, 63",MIN199507020,"31, 3, 3, 1B"
SFN199507130,4,"1B, HR, 2B, 1B",SDN199104180,"1B, HR, 2B, 9"
BAL199507140,4,"K, K, BB, E4",KCA199507030,"K, K, BB, 64(1)"
BOS199507140,5,"1B, 9, 1B, K, 13",NYA199407040,"1B, 9, 1B, K, 8"
CHN199507140,4,"1B, 1B, SBH, 13",SLA191206140,"1B, 1B, SBH, 63"
CLE199507141,5,"K, 8, K, 63, 63",BAL198704150,"K, 8, K, 63, K"
CLE199507142,5,"1B, 53, BB, 1B, HBP",PHI199505110,"1B, 53, BB, 1B, 2B"
DET199507140,5,"8, 4, K, 8, 1B",ATL199006270,"8, 4, K, 8, 2B"
LAN199507140,5,"43, K, 63, 7, K",PHI199304110,"43, K, 63, 7, 13"
MIL199507140,4,"8, BB, SB2, SF9",SDN199305220,"8, BB, SB2, WP"
MON199507140,5,"8, 43, 1B, 3, 1B",SFN198609300,"8, 43, 1B, 3, K"
NYA199507140,4,"63, E5, 1B, WP",NYA199109170,"63, E5, 1B, 54(1)"
NYN199507140,5,"1B, 64(1), K, K, 1B",NYN197506300,"1B, 64(1), K, K, 7"
PIT199507140,5,"HBP, SB2, 1B, 1B, 1B",SDN197707230,"HBP, SB2, 1B, 1B, 9"
SDN199507140,5,"BB, SB2, 63, BB, SF8",SFN199506060,"BB, SB2, 63, BB, 16(1)3"
SEA199507140,4,"7, 2B, BB, 9",DET199204260,"7, 2B, BB, 1B"
SFN199507140,5,"4, HR, 1B, 46(1)3, E5",CIN199407090,"4, HR, 1B, 46(1)3, 1B"
BAL199507150,5,"31, 63, K, 2B, HBP",BOS197208280,"31, 63, K, 2B, 7"
BOS199507150,4,"1B, BB, K, PB",TEX199506020,"1B, BB, K, 1B"
CHN199507150,5,"9, 43, 2B, BB, K",BOS196405020,"9, 43, 2B, BB, 1B"
CLE199507150,4,"13, 13, 13, 8",KCA198404050,"13, 13, 13, E1"
LAN199507150,4,"HBP, SB2, 53, SF9",SLN199107230,"HBP, SB2, 53, K"
MIL199507150,5,"9, 43, 8, 1B, 6",NYN197907131,"9, 43, 8, 1B, 3"
MON199507150,5,"31, K, 43, 2B, 8",SEA199008050,"31, K, 43, 2B, 1B"
NYA199507150,4,"BB, 1B, HR, 63",HOU199507090,"BB, 1B, HR, 1B"
NYN199507150,6,"7, 2B, 1B, 9, 1B, 64(1)",BOS193705220,"7, 2B, 1B, 9, 1B, 8"
PIT199507150,4,"53, 1B, 54(1)3, 9",MIL198307200,"53, 1B, 54(1)3, K"
SDN199507150,6,"1B, 64(1)3, K, 1B, SB2, 43",MIN198906300,"1B, 64(1)3, K, 1B, SB2, BB"
SEA199507150,6,"K, 63, K, 1B, 1B, 2B",MON199007250,"K, 63, K, 1B, 1B, 1B"
SFN199507150,6,"BB, 6, 1B, WP, 3, 53",OAK196907131,"BB, 6, 1B, WP, 3, 1B"
BAL199507160,4,"53, 1B, 6, PB",ATL198904070,"53, 1B, 6, 3"
BOS199507160,6,"K, 43, 43, 1B, K, K",KC1195606270,"K, 43, 43, 1B, K, 7"
CHN199507160,5,"63, 43, K, 1B, PO1",TEX199407260,"63, 43, K, 1B, 7"
CLE199507160,5,"HR, 43, 1B, K, HR",SEA199105250,"HR, 43, 1B, K, 7"
DET199507161,5,"53, 5, K, 1B, SB2",TEX198307110,"53, 5, K, 1B, 8"
DET199507162,5,"7, 1B, 1B, 1B, HR",NYA199310010,"7, 1B, 1B, 1B, K"
LAN199507160,5,"K, 7, 63, K, 1B",TOR199306230,"K, 7, 63, K, 43"
MIL199507160,4,"BB, WP, 43, 2B",TOR198709300,"BB, WP, 43, SF9"
MON199507160,4,"9, K, 53, 4",BAL199507050,"9, K, 53, BB"
NYA199507160,5,"2B, 63, K, K, 1B",ATL197204250,"2B, 63, K, K, HBP"
NYN199507160,6,"K, 53, 43, K, K, 63",NY1191104280,"K, 53, 43, K, K, 7"
PIT199507160,6,"K, 8, 1B, K, 63, 1B",CAL199307110,"K, 8, 1B, K, 63, 7"
SDN199507160,4,"2B, 4, WP, 4",BRO193308062,"2B, 4, WP, 1B"
SEA199507160,5,"K, 63, 9, 2B, 2B",NYN199505110,"K, 63, 9, 2B, 54"
SFN199507160,6,"K, 5, K, K, BB, 8",KC1196404300,"K, 5, K, K, BB, BB"
BOS199507170,5,"HR, 7, 1B, K, K",ATL199004130,"HR, 7, 1B, K, 1B"
CHN199507170,5,"1B, 53, 63, 9, 3",MIN198009230,"1B, 53, 63, 9, 7"
CLE199507170,5,"7, BB, 1B, 54(1), 1B",CHA194809220,"7, BB, 1B, 54(1), 46(1)"
COL199507170,4,"BB, 9, 46(1)3, 13",CIN199405200,"BB, 9, 46(1)3, 1B"
LAN199507170,4,"53, 1B, 64(1)3, 3B",BAL199406170,"53, 1B, 64(1)3, K"
MIL199507170,5,"9, 1B, SB2, BB, BB",CAL199104240,"9, 1B, SB2, BB, 3"
MIN199507170,5,"1B, 1B, 1B, 5(2), 7",PIT194107271,"1B, 1B, 1B, 5(2), IBB"
MON199507170,4,"7, BB, 16(1), SB2",PHI194706091,"7, BB, 16(1), 2B"
NYA199507170,4,"1B, 7, POCS2, BB",SLN198707100,"1B, 7, POCS2, K"
SDN199507170,3,"E3, WP, 8",OAK197907140,"E3, WP, 9"
SEA199507170,5,"43, 53, K, 9, E5",SFN199504280,"43, 53, K, 9, K"
SFN199507170,4,"BB, BB, CS3, BB",SEA199208150,"BB, BB, CS3, K"
TEX199507170,4,"1B, 1B, 46(1), 63",SFN199305210,"1B, 1B, 46(1), 16(1)3"
ATL199507180,5,"BB, WP, BB, 7, 1",PIT199507040,"BB, WP, BB, 7, 1B"
BOS199507180,5,"9, 43, 1B, 4, 1B",BAL198909050,"9, 43, 1B, 4, K"
CHN199507180,5,"1B, 13, K, BB, 7",OAK199007160,"1B, 13, K, BB, 4(1)"
CLE199507180,3,"K;B-1, K, 43",BAL197908160,"K;B-1, K, SB2"
COL199507180,5,"1B, 2B, 8, 1B, 46(1)",SLN196409040,"1B, 2B, 8, 1B, 64(1)3"
LAN199507180,3,"2B, PB, SF9",BOS199505120,"2B, PB, 3"
MIL199507180,6,"K, 3, 43, K, BB, 3",NYN199104120,"K, 3, 43, K, BB, SB2"
MIN199507180,5,"3, 53, K, 9, K",CAL197007060,"3, 53, K, 9, 3"
MON199507180,5,"1B, 2B, 4, 3, BB",CAL198009100,"1B, 2B, 4, 3, 43"
NYA199507181,5,"1B, 2B, BB, K, 64(1)3",MIL199107030,"1B, 2B, BB, K, 1B"
NYA199507182,4,"8, HR, HR, 43",ATL199207050,"8, HR, HR, K"
SDN199507180,4,"13, 8, 8, 3",OAK198405220,"13, 8, 8, 9"
SEA199507180,5,"53, 31, BB, 8, 1B",PHA193105260,"53, 31, BB, 8, 31"
SFN199507180,4,"8, 13, K, 9",OAK199307010,"8, 13, K, BB"
TEX199507180,4,"2B, 63, SF7, 7",TEX199305150,"2B, 63, SF7, 53"
ATL199507190,6,"K, 63, 31, 1B, 1B, 16(1)3",PHI197708040,"K, 63, 31, 1B, 1B, HBP"
CHA199507190,5,"1B, POCS2, BB, 1B, 4",MIN199009090,"1B, POCS2, BB, 1B, 54(1)3"
COL199507190,5,"1B, 1B, K, 13, 9",CIN199210040,"1B, 1B, K, 13, K"
LAN199507190,6,"43, 1B, 9, 1B, 1B, FC;NO",TOR198509110,"43, 1B, 9, 1B, 1B, K"
MIL199507190,4,"13, HBP, K, 46(1)",CAL199109240,"13, HBP, K, 1B"
MIN199507190,5,"K, 3, 2B, BB, K",CLE198105030,"K, 3, 2B, BB, 43"
MON199507190,4,"4, K, 3B, 1B",KCA199304230,"4, K, 3B, 7"
NYA199507190,5,"9, K, 9, 1B, 1",SDN199405060,"9, K, 9, 1B, 1B"
OAK199507190,3,"43, BB, 8(B)3(1)",FLO199507030,"43, BB, 64(1)3"
SDN199507190,5,"E6, 1B, 8, K, BB",PIT197508190,"E6, 1B, 8, K, 2"
SFN199507190,5,"8, 3, BB, 7, 3",BAL197909232,"8, 3, BB, 7, BB"
SLN199507190,5,"3B, 1B, 1B, 64(1)3, BB",TEX197905270,"3B, 1B, 1B, 64(1)3, 3"
TEX199507190,5,"2B, 2B, 1B, 8, 1B",BAL199404250,"2B, 2B, 1B, 8, E4"
TOR199507190,5,"3, 43, 8, 7, 1B",PHI198509180,"3, 43, 8, 7, 13"
ATL199507200,4,"8, HR, 4, 53",MIN196308140,"8, HR, 4, 63"
CHA199507200,6,"3, K, K, 43, BB, K",LAA196105100,"3, K, K, 43, BB, 7"
COL199507200,7,"K, 8, K, 53, K, K, BB",MIN196804260,"K, 8, K, 53, K, K, 63"
FLO199507200,7,"K, 5, 1B, SB2, K, 43, 9",MIN197609120,"K, 5, 1B, SB2, K, 43, 31"
HOU199507200,5,"1B, SB2, BB, BB, 5",MIL199507130,"1B, SB2, BB, BB, 1B"
MIL199507200,5,"53, 53, 1B, 43, 63",MIN196205030,"53, 53, 1B, 43, BB"
MIN199507200,5,"9, K, 3, 63, 3",LAN199306260,"9, K, 3, 63, 5"
MON199507200,6,"K, 43, K, BB, SB2, 8",SLN197108280,"K, 43, K, BB, SB2, 13"
NYA199507200,4,"6, K, 7, 3",ATL199308050,"6, K, 7, 3B"
OAK199507200,5,"9, 13, 1B, 4, 53",PIT196807230,"9, 13, 1B, 4, E5"
SLN199507200,4,"1B, 9, 43, 53",CLE199406290,"1B, 9, 43, BB"
TEX199507200,4,"HBP, CS2, 7, 53",TEX198008100,"HBP, CS2, 7, 1B"
TOR199507200,6,"1B, 1B, BB, 6, 1B, 1B",CHN192106060,"1B, 1B, BB, 6, 1B, WP"
ATL199507210,6,"43, 1B, SB2, 43, K, 1B",PHI198310010,"43, 1B, SB2, 43, K, 8"
BOS199507210,4,"31, 8, 63, HR",OAK198209070,"31, 8, 63, 1B"
CAL199507210,5,"1B, SB2, 1B, SF8, 7",TOR198807090,"1B, SB2, 1B, SF8, 6"
CHA199507210,5,"13, 43, 1B, 2B, 63",PIT196904120,"13, 43, 1B, 2B, BB"
CIN199507210,4,"1B, SB2, 54, K",HOU199206120,"1B, SB2, 54, SF8"
COL199507210,3,"143, 9, 43",CAL198907090,"143, 9, 2B"
FLO199507210,5,"63, 43, 4, BB, 1B",NY1191609050,"63, 43, 4, BB, 43"
HOU199507210,5,"2B, 13, BB, 1B, 13",BOS199507010,"2B, 13, BB, 1B, SF9"
KCA199507210,6,"6, 8, BB, 1B, 5, 1B",WS1195707050,"6, 8, BB, 1B, 5, 63"
NYA199507210,5,"K, 43, BB, 43, 8",SDN198805210,"K, 43, BB, 43, 13"
OAK199507210,5,"63, 7, 6, K, 1B",SFN199005150,"63, 7, 6, K, E4"
PHI199507210,5,"K, 1B, 1B, 9, 9",TEX199404220,"K, 1B, 1B, 9, 53"
PIT199507210,6,"43, BB, 1B, 2B, 1B, HBP",SLN197705290,"43, BB, 1B, 2B, 1B, BB"
TOR199507210,5,"7, K, HBP, K, 2B",NYA197105312,"7, K, HBP, K, BB"
ATL199507220,4,"43, 1B, 13, 9",ATL199406220,"43, 1B, 13, K"
BOS199507220,3,"BB, PB, 9",CHA199307030,"BB, PB, PB"
CAL199507220,5,"K, K, 4, HR, K",BOS197009010,"K, K, 4, HR, BB"
CHA199507220,4,"8, 2, 2B, 8",MIN196206050,"8, 2, 2B, 2B"
CIN199507220,6,"8, K, BB, K, 1B, 1B",TOR199405270,"8, K, BB, K, 1B, 54(1)3"
COL199507220,6,"8, 53, 8, BB, SB2, 3B",SDN198305130,"8, 53, 8, BB, SB2, HR"
FLO199507220,5,"BB, 43, K, K, BB",KCA196904090,"BB, 43, K, K, K"
HOU199507220,3,"43, E9, 2B",CHN196908020,"43, E9, K"
KCA199507220,5,"63, 7, 31, 63, 43",CLE192305080,"63, 7, 31, 63, 6"
NYA199507220,4,"1B, 54(1), 6, 3",PHI199305200,"1B, 54(1), 6, 2B"
OAK199507220,5,"K, 3, 5, 1B, K",CAL199008150,"K, 3, 5, 1B, E5"
PHI199507220,4,"E4, 8, SB2, BB",SFN199108310,"E4, 8, SB2, K"
PIT199507220,4,"K, 1B, 9, OA",SEA199505310,"K, 1B, 9, BB"
TOR199507220,5,"5, 53, 7, 1B, K",KCA198707210,"5, 53, 7, 1B, 64(1)"
ATL199507230,5,"K, 1B, 1B, 5, K",HOU199506070,"K, 1B, 1B, 5, 1B"
BOS199507230,4,"1B, HBP, 1B, 1B",KCA199304260,"1B, HBP, 1B, K"
CAL199507230,6,"8, 63, 7, 1B, 1B, 4",NYA197504272,"8, 63, 7, 1B, 1B, 53"
CHA199507230,5,"2B, 1B, 1B, 54(1), 6(1)3",BOS195308161,"2B, 1B, 1B, 54(1), SB2"
CIN199507230,4,"K, 3B, SF7, K",BOS199306020,"K, 3B, SF7, 1B"
COL199507230,6,"1B, 16(1), 8, BB, 1B, 64(1)",NY1193407150,"1B, 16(1), 8, BB, 1B, 53"
FLO199507230,5,"K, 8, 7, 63, 5",CHA195408130,"K, 8, 7, 63, 31"
HOU199507230,5,"8, K, 7, K, 1B",SFN198805130,"8, K, 7, K, K"
KCA199507230,5,"1B, 13, 7, 7, 9",DET192407030,"1B, 13, 7, 7, 3"
NYA199507230,4,"43, 3, K, HR",ATL199506240,"43, 3, K, 53"
OAK199507230,5,"K, 43, 63, BB, SB2",ATL198809200,"K, 43, 63, BB, K"
PHI199507230,4,"BB, 4, 2B, 1B",CLE195808012,"BB, 4, 2B, 63"
PIT199507230,4,"BB, SB2, 53, SF9",NYN199407240,"BB, SB2, 53, 1B"
TOR199507230,6,"6, 9, 2B, BB, 43, 53",WS1193709281,"6, 9, 2B, BB, 43, 2"
BOS199507240,4,"3B, K, K, CSH",MON198809020,"3B, K, K, K"
CAL199507240,4,"6, BB, CS2, 63",TEX198605230,"6, BB, CS2, 2"
CHN199507240,5,"43, 63, 43, BB, K",DET197809080,"43, 63, 43, BB, CS2"
CIN199507240,5,"1B, 8, SB2, 7, BB",BOS199309260,"1B, 8, SB2, 7, 1B"
FLO199507240,5,"8, 1B, 2B, 1B, K",NYN199307081,"8, 1B, 2B, 1B, 64(1)3"
HOU199507240,4,"31, 1B, 8, 9",SEA199107050,"31, 1B, 8, 8"
NYA199507240,6,"K, 53, 31, BB, BB, 46(1)3",MLN196208060,"K, 53, 31, BB, BB, WP"
PHI199507240,5,"1B, 6, K, 9, 7",CHA196905240,"1B, 6, K, 9, 6"
PIT199507240,6,"1B, 64(1)3, 1B, 43, 2B, 14",BOS198708080,"1B, 64(1)3, 1B, 43, 2B, 2B"
SEA199507240,3,"3B, BB, E7",MIL199506110,"3B, BB, 1B"
BAL199507250,5,"K, 13, 13, 8, 4",SLN199506230,"K, 13, 13, 8, 9"
BOS199507250,5,"K, 2B, 63, BB, 31",HOU199105240,"K, 2B, 63, BB, K"
CAL199507250,5,"63, K, BB, 64(1), 2B",TEX199408040,"63, K, BB, 64(1), 63"
CHN199507250,5,"8, 1B, 1B, 64(1), BB",SLN199104210,"8, 1B, 1B, 64(1), K"
CIN199507250,5,"1B, 8, 43, BB, 1B",CLE199309102,"1B, 8, 43, BB, BB"
DET199507250,4,"1B, 9, 7, 5",CHN199408010,"1B, 9, 7, 63"
FLO199507250,5,"5, K, 43, 1B, 6",MON197208062,"5, K, 43, 1B, 63"
HOU199507250,4,"31, K, 2B, 53",MON199207210,"31, K, 2B, K"
KCA199507250,6,"1B, 1B, 1B, HR, 1B, K",OAK197109100,"1B, 1B, 1B, HR, 1B, 64(1)3"
PHI199507250,4,"1B, 43, SB3, K",CHN198208060,"1B, 43, SB3, 1B"
PIT199507250,4,"K, 2B, 63, PB",BOS199506020,"K, 2B, 63, 53"
SEA199507250,6,"K, 13, K, 43, 7, K",BAL196505160,"K, 13, K, 43, 7, HR"
SLN199507250,4,"K, HR, 8, K",TOR199406240,"K, HR, 8, 8"
TOR199507250,5,"4, K, BB, 53, 9",BSN195106031,"4, K, BB, 53, K"
BAL199507260,5,"4, K, 43, 63, 7",WS1193307152,"4, K, 43, 63, 63"
BOS199507260,4,"1B, 5, 63, K",KCA197204290,"1B, 5, 63, 7"
CAL199507260,4,"31, 3, 63, 43",BOS197208090,"31, 3, 63, 3"
CHN199507260,5,"8, 1B, 8, CS2, 7",BRO193409050,"8, 1B, 8, CS2, 43"
DET199507260,5,"4, K, K, 1B, BB",BOS199108010,"4, K, K, 1B, 1B"
HOU199507260,6,"53, 8, BB, 1B, BB, 4",TEX198008230,"53, 8, BB, 1B, BB, 6(1)"
KCA199507260,6,"1B, 8, 1B, 2B, 3, 1B",NYA194408170,"1B, 8, 1B, 2B, 3, 63"
LAN199507260,5,"63, 63, 7, 13, 8",SDN198505100,"63, 63, 7, 13, 1B"
PHI199507261,6,"K, 8, 7, 8, 1B, 46(1)",SDN196908050,"K, 8, 7, 8, 1B, 3"
PHI199507262,4,"HR, 1B, 64(1)3, 53",HOU198207100,"HR, 1B, 64(1)3, 41"
SEA199507260,5,"1B, 1B, 9, SB2, 1B",MON198508210,"1B, 1B, 9, SB2, BB"
SFN199507260,5,"7, 9, 8, 1B, BB",MIN198407080,"7, 9, 8, 1B, SB2"
SLN199507260,3,"3B, SF8, 3",CAL199408070,"3B, SF8, 9"
TOR199507260,5,"K, BB, 1B, 54(1)3, 1B",PIT198906220,"K, BB, 1B, 54(1)3, 13"
BAL199507270,7,"K, 3, 7, 43, 43, K, K",BAL196407010,"K, 3, 7, 43, 43, K, 4"
BOS199507270,5,"43, 3, K, K, 63",TOR199306170,"43, 3, K, K, 1B"
DET199507270,4,"2B, 3, SF8, 1B",FLO199309010,"2B, 3, SF8, BB"
